name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
ChangingWorlds,Public Company,51-200,1999,Computer Software,more than 1000,"Mobile Content Discovery,Mobile Content Personalization,Mobile Advertising",https://media.licdn.com/dms/image/C510BAQE3lYDgi3MPvQ/company-logo_200_200/0?e=2132524800&v=beta&t=NAqheQsiJ5m0CYcLDKOT98bDAzP-VM6S0VzdshKERN8,http://www.changingworlds.com,it
opensky Data Systems,Privately Held,51-200,2004,Information Technology & Services,more than 1000,"Management Information Systems,Data Management,Managed Microsoft Services,Analytics, PowerBI & Business Intelligence,Mobility & Smartphone Apps,Data Consultancy,Citizen Centred Digital Services,System/Data Integration,Microsoft Dynamics XRM / CRM,Minimal Viable Product,legacy system modernisation",https://media.licdn.com/dms/image/C560BAQEhWW_2lOY7wQ/company-logo_200_200/0?e=2132524800&v=beta&t=CGIYtsCw4_BWTohjUa9ci4mhX_DIeLEvjg9Dcb7VRFg,www.openskydata.com,it
MoGi Group,Privately Held,201-500,2007,Computer Games,more than 1000,"Multilingual SEO,Search Engine Optimization,SEO,Online Marketing,Translation,Localization,Game Localization,Software Localization,Multilingual Intergration,Website Localization,Multilingual Keyword Research,Copywriting,Community Management,Customer Support",https://media.licdn.com/dms/image/C4E0BAQH5QPECN5NLTA/company-logo_200_200/0?e=2132524800&v=beta&t=Ic6EVEUkWDuSoMHPjZR6ZU6D6Ha9uT6wgBR_IR7XeJ8,http://www.mogi-translations.com,it
The Analytics Institute of Ireland,Non Profit,2-10,2009,Information Services,more than 1000,"Analytics,Applied Research,Innovation,Education",https://media.licdn.com/dms/image/C560BAQFFHCYBsr7_rw/company-logo_200_200/0?e=2132524800&v=beta&t=5Glz7U22bu_t0eCbeNr_YUz6nSmgfgSQP3md5LJc8qQ,www.analyticsinstitute.org,it
DIGIT Game Studios,Privately Held,51-200,2012,Computer Games,more than 1000,"Free-to-play MMO mobile strategy games,Games Development,Unity3D,games,mobile,python,engineering",https://media.licdn.com/dms/image/C560BAQGh7MtdQfgjrA/company-logo_200_200/0?e=2132524800&v=beta&t=mZ_4DbR9hDHeABSwZLA6wWT-P8xnA6PZbxLHOPX2WTE,www.digitgaming.com,it
GlobeTech,Privately Held,201-500,1997,Computer Software,more than 1000,"Software Solutions,IT,Vendor Management,Business Process Outsourcing,localisation,translation,testing,programming",https://media.licdn.com/dms/image/C4E0BAQFC9Vejuywwlg/company-logo_200_200/0?e=2132524800&v=beta&t=NoJ9uvBEvEEBH_uW98emLKq4zGAuAXPKmwi3nXKiq0I,www.globetech.ie,it
Bookmate,Privately Held,51-200,2011,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4D0BAQGrbaAZxtrwzA/company-logo_200_200/0?e=2132524800&v=beta&t=0pZ1V_PO9phrqvR__FiDqy62V1GtVtv17aJDsVPvgFA,http://bookmate.com,it
Wolfgang Digital,Privately Held,11-50,2007,Internet,more than 1000,"Adwords,SEO,PPC,Google Adwords,Search Engine Optimisation,Website Optimisation,Online Advertising,Online Marketing,Web Banner Advertising,Organic Search,Content Marketing,Digital Marketing",https://media.licdn.com/dms/image/C4D0BAQEwGyvq5Ith5w/company-logo_200_200/0?e=2132524800&v=beta&t=qibU9TCYYWVIb-9xiJ8RLESDV47jYmusZTFT7aBU2Ug,https://www.WolfgangDigital.com,it
Invicara,Privately Held,11-50,2012,Computer Software,more than 1000,"BIM,BIM Data,BIM for FM,BIM for Owners,Digital Buildings",https://media.licdn.com/dms/image/C4D0BAQES78m4CBZF2Q/company-logo_200_200/0?e=2132524800&v=beta&t=oREcZUN0otE47PIhkzo1zAF56ysRE27Ua9epA9H3fVo,http://invicara.com,it
Aspira,Privately Held,51-200,2007,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQGnXb0HHO_KjA/company-logo_200_200/0?e=2132524800&v=beta&t=lONu204kQyQrG80hY3iU3KCPZySRg1nlVvdKLfi4_jU,www.Aspira.ie,it
Boxever,Privately Held,51-200,2011,Computer Software,more than 1000,"Travel,Marketing,Big Data,Real-Time Decisioning,Customer Intelligence,Personalisation,Customer Data Management,Customer Insights,Single Customer View,Customer Analytics,FinServ,Utilities,Retail Banks,Insurance Companies,Airlines",https://media.licdn.com/dms/image/C560BAQF_CQ85Nqqoxw/company-logo_200_200/0?e=2132524800&v=beta&t=dWzr5jKuhtjCqME2uNdgE3kJcYCQS492RwanAZF0_aU,http://www.boxever.com,it
TIC | BizTweet,Privately Held,2-10,2010,Information Technology & Services,more than 1000,"Technology,Consultancy,Social Media,Banking,Financial Services",https://media.licdn.com/dms/image/C4D0BAQH_keNfunFihg/company-logo_200_200/0?e=2132524800&v=beta&t=55ADMT-Z7onZpu6rY7BZS3KfVilkiMcN4aF9Ktze000,www.tic.ie,it
ADvendio ,Privately Held,11-50,2003,Information Technology & Services,more than 1000,"CRM, Sales & Order Management,Billing & Accounting,Salesforce for Media Companies,Consulting, Integrations, Training,Management Software for Publishers",https://media.licdn.com/dms/image/C4E0BAQGKswZ0L4B18Q/company-logo_200_200/0?e=2132524800&v=beta&t=ZQeqAIFAq1kRQ1WR36Rm_kTfEvQMfItZbMWJXAqtYls,https://www.advendio.com,it
eRepublik Labs Limited (part of Stillfront Group),Privately Held,51-200,2007,Computer Games,more than 1000,"internet,games,computer,browser,tablet games,strategy games,mobile games",https://media.licdn.com/dms/image/C510BAQEa4RMX-4FMFg/company-logo_200_200/0?e=2132524800&v=beta&t=CE5n7fLnLO4pRtwI7Gmr1UTZqUU4iCFKhs54i70ysfg,www.erepubliklabs.com,it
Ammeon,Privately Held,51-200,2003,Information Technology & Services,more than 1000,"DevOps,Agile IT,Cloud,NFV / SDN,Consulting,OpenStack,Learning,Open Source,Emerging Technologies,Managed Services,Systems Integration,NFV/SDN",https://media.licdn.com/dms/image/C4D0BAQH5Eu3VNHv2TA/company-logo_200_200/0?e=2132524800&v=beta&t=qlHAC7AmSnd2lXYNzqcBnKLcrTq2hOhI7dudsVgb52M,www.ammeon.com,it
Esri Ireland,Privately Held,11-50,2002,Information Technology & Services,more than 1000,"GIS (Geographic Information Systems) Consultancy,Esri ArcGIS Platform,GIS (Geographic Information Systems) Training,GIS Professional Services,WebGIS,Software as a Service,Location Analytics,Web mapping applications,Business Intelligence",https://media.licdn.com/dms/image/C4D0BAQEaf5U9IUh5vg/company-logo_200_200/0?e=2132524800&v=beta&t=hOaYS1BvWyAK58RP-KxhlG7MAap0YoXqctXC2M64PaA,www.esri-ireland.ie,it
Datapac,Privately Held,51-200,1982,Information Technology & Services,more than 1000,"Unified Communications,Print & Document Solutions,Business Continuity, Backup & Security,ICT Support & Managed Services,Cloud Services,Network, Storage & Virtualisation,ERP/Business Management Applications,Print & IT Supplies",https://media.licdn.com/dms/image/C4E0BAQEZoOtWD_jD_w/company-logo_200_200/0?e=2132524800&v=beta&t=kFfLkgPcg0tklyPNxWYi9T7k7Gbszp2Ex8Aa84SA-N0,www.datapac.com,it
SkillPages,Privately Held,11-50,2011,Information Technology & Services,more than 1000,"Skills,opportunities,connecting opportunities and skills,get found,collaborate,jobs",https://media.licdn.com/dms/image/C4D0BAQEuecAh_87K5g/company-logo_200_200/0?e=2132524800&v=beta&t=DxfsiYYHqeb2wZQwJsVnLjYyaKlLu_kTf6bKac8xWzo,www.skillpages.com,it
Daysha DevOps,Privately Held,11-50,2004,Information Technology & Services,more than 1000,"Continuous Integration,Systems Analysis,DevOps,Agile,Continuous Delivery ,JIRA,Atlassian Expert,Confluence,DevOps Training,DevOps Simulation,Agile Training and Coaching",https://media.licdn.com/dms/image/C4D0BAQFeusHdlqHXqg/company-logo_200_200/0?e=2132524800&v=beta&t=OedRnOE4or4arYsXVd02_7LsmOEcFmQhuD7TD9tx4oA,www.dayshaconsulting.com,it
Glandore Systems,Privately Held,51-200,2007,Information Technology & Services,more than 1000,"software,html5,ExtJS,Objective-C,ios,android,Sencha,recruitment process outsourcing,php,java,grails",https://media.licdn.com/dms/image/C510BAQGvMIi-NdKIWg/company-logo_200_200/0?e=2132524800&v=beta&t=jdcpp4stnvAQGkSN1cfeRnaLV6VVn_mklUFbiNB6nOg,http://www.glandoresystems.com,it
I.T.Tech.solution Ireland,Self Employed,2-10,Undisclosed,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQEAf6_mRoFUqg/company-logo_200_200/0?e=2132524800&v=beta&t=BLXEJffOduPA5wVQi1jq7687nzrbKlKnNdx6GJi25Ao,www.ittechsolution.net,it
Collision Conf,Privately Held,51-200,2014,Information Technology & Services,more than 1000,"Tech,Events,Conferences",https://media.licdn.com/dms/image/C510BAQEnk8cwoEaDyA/company-logo_200_200/0?e=2132524800&v=beta&t=Zo_Ml7lvBAL6VkpZUY6_tSXYiFRwP7LYwPtCVf4AeG0,www.collisionconf.com,it
Xanadu Consultancy,Privately Held,51-200,2011,Information Technology & Services,more than 1000,"Java development,Cloud hosting,HTML5 & CSS3,Mobile application development",https://media.licdn.com/dms/image/C560BAQH-KAwHZDsIBQ/company-logo_200_200/0?e=2132524800&v=beta&t=1HDffP5SK6dnwlmo5jl-tUos05mVriCIWjsZ9QIiIHs,http://www.xanaduconsultancy.com/,it
Puca,Privately Held,11-50,2000,Information Technology & Services,more than 1000,"SMS ,App development,Payments,Smart Mobile Promotions,Mobile-friendly websites,Mobile Vouchering",https://media.licdn.com/dms/image/C510BAQFbJksWbNALNw/company-logo_200_200/0?e=2132524800&v=beta&t=_IumV58fB16blOVup3NDYj5RBZ3iJt-2kLa2h7nLaWo,www.puca.com,it
Afilias,Privately Held,201-500,2000,Internet,more than 1000,"Managed Registry Services,Mobile Web,DNS Security,DNSSEC,New gTLDs,Top-level Domains,Mobile Websites,Device Detection,.INFO,.PRO,.MOBI,Managed DNS",https://media.licdn.com/dms/image/C4D0BAQGDqQcu2hn7lw/company-logo_200_200/0?e=2132524800&v=beta&t=aSikBg1qxVfQOng_efFu6CCPuw0laz4-1g0aCQv7hSk,www.afilias.info,it
Curam Software,Privately Held,501-1000,Undisclosed,Computer Software,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQE8hkNc8A2JyA/company-logo_200_200/0?e=2132524800&v=beta&t=S0iuEcz_qVpwQLVD-fdvvbWZ9tIq5PxHNGZxxe0nt7Q,http://www.curamsoftware.com,it
Storm Technology Ltd,Privately Held,51-200,1995,Information Technology & Services,more than 1000,"SharePoint - Enterprise Content Management,CRM - Dynamics CRM, xRM,,Enterprise Application Development,Enterprise Project Management – Project Server,Social Enterprise - yammer,Microsoft Office 365,Data Analytics - PowerBI,Dynamics 365,Azure",https://media.licdn.com/dms/image/C510BAQFSMGFgR8ZWLA/company-logo_200_200/0?e=2132524800&v=beta&t=VHQp4q3ZOeKhrf3Ujr5MUBZAB-UhVbLFWwuNxFC3xDE,www.storm.ie,it
Bárd,Privately Held,11-50,Undisclosed,Information Technology & Services,more than 1000,"Technical Writing,Irish Language Translation,Irish Books,Irish Lessons,IT Sales and Service",https://media.licdn.com/dms/image/C4E0BAQHbBOm6wnbjsw/company-logo_200_200/0?e=2132524800&v=beta&t=NurgVYA3AFxwWGES9A9b2_Hqj8Q0_C6VPH4Aa_gcvnM,http://www.bardnangleann.com,it
it@cork,Non Profit,2-10,1997,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C510BAQGjWT9M7B4WBw/company-logo_200_200/0?e=2132524800&v=beta&t=lBX2nQBbKJJQvvL377dPA9jMdFB5XHt3hvMJ9WTNW9g,www.itcork.ie,it
Information Mosaic,Privately Held,201-500,1997,Information Technology & Services,more than 1000,"Technology Solutions,Post-Trade Automation,Corporate Actions Processing,Custody,Trade Management,Securities Processing,Asset Servicing,Wealth and Asset Management,Investment Banking",https://media.licdn.com/dms/image/C4E0BAQHba5xPdDD60w/company-logo_200_200/0?e=2132524800&v=beta&t=qz4sd-STme7ezk-yQpxvD7FFOXCy4dk3ItpSQ0A_8eE,http://www.informationmosaic.com,it
Strata3,Privately Held,11-50,1998,Internet,more than 1000,"Digital Consultancy,User experience design,Business analysis,Web analytics,Conversion rate optimisation,Web development,Content Management Systems,Integration services,eCommerce,Client-located teams,Cloud Hosting,Support & Maintenance",https://media.licdn.com/dms/image/C4E0BAQHKHhVaPIJsZg/company-logo_200_200/0?e=2132524800&v=beta&t=SffFbiu9DCu64cSMxHvshxufF0B5pLwYKF41nhIUh6c,www.strata3.com,it
Clanwilliam Group,Privately Held,201-500,2014,Information Technology & Services,more than 1000,"Software,Healthcare,Technology,Investments,Services,Acquisitions",https://media.licdn.com/dms/image/C4D0BAQGsVr11KySPdg/company-logo_200_200/0?e=2132524800&v=beta&t=-U_v_o2qB-bVv4dFgvc1b_qeHvf6g3gw7lntMxd3-nw,http://www.clanwilliamgroup.com/,it
Luzern,Privately Held,51-200,2003,Internet,more than 1000,"eCommerce platform,B2C eCommerce,B2B eCommerce,Online Stores,eBay & Amazon,B2B Portals,Remarketing,International Logistics,Merchant of Record,Global Payments,Order Management,Fulfilment,International Tax Management,Global Fraud Protection,Asset Recovery",https://media.licdn.com/dms/image/C560BAQEOiZc7Hohx5A/company-logo_200_200/0?e=2132524800&v=beta&t=_4lCRZcgfo8kEY10nSeT5LBWcs-ESFiyQrfDKqedRHg,luzern.co,it
Viasat Ireland,Public Company,51-200,2001,Internet,more than 1000,"Pilot Electronic Flight Bag,Aviation Document Management System,Wireless In-Flight Entertainment,Cabin Management,In-flight Internet",https://media.licdn.com/dms/image/C4D0BAQGsyNV9KiDg3g/company-logo_200_200/0?e=2132524800&v=beta&t=pwuuifABi-grhh_fSpYV4jrOOMZaDeIE9arVrSI7nEs,www.arconics.com,it
iQuate,Privately Held,51-200,2002,Information Technology & Services,more than 1000,"Discovery and Dependency Mapping,IT Operations and Service Management,IT Transformation and Cloud Infrastructure Management,Software License Compliance and Optimization",https://media.licdn.com/dms/image/C4D0BAQEJY-OYhsEbGA/company-logo_200_200/0?e=2132524800&v=beta&t=8Urp0VPy2msbLms8ipjGLr414aDNGJZwHFPh7E3SRJw,www.iquate.com,it
Compass Informatics,Privately Held,11-50,1997,Information Technology & Services,more than 1000,"GIS geospatial technologies,GPS & Surveying,IT and systems integration,Advisory services,Software and mobile app development,Support services and secondment,Data analytics,GIS,Xamarin,MVC",https://media.licdn.com/dms/image/C4D0BAQF57HyAL5h5uw/company-logo_200_200/0?e=2132524800&v=beta&t=iRpgHKtdpy_p_STRpPIFFhjm4dlt5Oyq89e3gB0lUfk,www.compassinformatics.com,it
eSpatial,Privately Held,11-50,1997,Computer Software,more than 1000,"Mapping software,Data visualization,Location data,Visual analytics,Data analysis",https://media.licdn.com/dms/image/C560BAQEnNEHv1HqIIA/company-logo_200_200/0?e=2132524800&v=beta&t=LCI2Qh6Gla_2Z5a9xcP3wrBm0k1F0ACQuJd1AC6_kvM,www.espatial.com,it
Trustev,Privately Held,11-50,2012,Computer Software,more than 1000,"Ecommerce,Fraud Prevention,Security,Identity Validation",https://media.licdn.com/dms/image/C510BAQGCUn4bw3HggQ/company-logo_200_200/0?e=2132524800&v=beta&t=EtGbTw154_deHHBx2oFgBqvs_a3jKN-U13sb_trIX54,trustev.com,it
JobsOnlineGroup,Privately Held,2-10,2003,Internet,more than 1000,Sales Jobs IT Jobs Office jobs Accountant Jobs Sales Jobs IT Jobs Office jobs Accountant JobsSales Jobs IT Jobs Office jobs Accountant Jobs,https://media.licdn.com/dms/image/C4E0BAQFEHBMeGgLuHA/company-logo_200_200/0?e=2132524800&v=beta&t=uWfCU7luQaivuUCGNBOSK_z6o2y8C9dPtG7MvGe_3dU,http://www.jobsonlinegroup.ie/,it
FeedHenry by Red Hat,Public Company,5001-10000,2008,Information Technology & Services,more than 1000,"Enterprise Mobile Application Platform,Platform-as-a-Service (PaaS),Cloud Deployment,Mobile Backend-as-a-Service (MBaaS),Drag and Drop Apps,Field Workforce Management Apps",https://media.licdn.com/dms/image/C510BAQHFCKme9ux29Q/company-logo_200_200/0?e=2132524800&v=beta&t=6_SNS5iWokYUhkg_ioNKIvKq_l7N0Y1WW3A8-DdzPhA,https://www.redhat.com/en/technologies/mobile,it
MoneyConf,Privately Held,51-200,2015,Information Technology & Services,more than 1000,"Tech Conference,fintech,Cryptocurrency,Bitcoin,Blockchain,Banking,Commerce and Retail",https://media.licdn.com/dms/image/C560BAQHd-ngJGPSoOA/company-logo_200_200/0?e=2132524800&v=beta&t=K1Yl3L95lSbHxZAw-qm3Et60It90kG3426jmS5dS7TA,https://moneyconf.com/?utm_source=linkedin&utm_medium=social&utm_campaign=profile,it
"European SharePoint, Office 365 & Azure Conference & Community",Privately Held,11-50,2010,Information Technology & Services,more than 1000,"Annual SharePoint and Office 365 Conference,Online SharePoint and Office 365 Community,Webinars,eBooks,SharePoint Resource Centre,How to Videos,Office 365",https://media.licdn.com/dms/image/C4E0BAQFx1zS4uup1xg/company-logo_200_200/0?e=2132524800&v=beta&t=HV6nFZ9jCJwXqd3Y2ZlJvlpOAO-JpzjZZN1h4nxOnSg,www.sharepointeurope.com,it
Arekibo - Digital Consultancy,Privately Held,51-200,2002,Information Technology & Services,more than 1000,"Digital Strategy & Consultancy,Information & Content Management Solutions,User Experience Design,Digital Marketing & Content Creation,Search & SEO Strategy,Mobile Strategy & Development,Social Media Consultancy,Managed Services & Hosting",https://media.licdn.com/dms/image/C510BAQGpE8QE7wciTg/company-logo_200_200/0?e=2132524800&v=beta&t=LSMlcq_F3kky2pojbsEBu-LDl7EK1pMISmXXS3NTN-4,http://www.arekibo.com,it
Client Solutions,Privately Held,201-500,1994,Information Technology & Services,more than 1000,"Business Intelligence & Analytics,Software Development Services,SAP Solutions,IT Service Management,Enterprise Applications,Digital,IT Asset Management,Managed Services,IoT,Professional Services,Microsoft Applications",https://media.licdn.com/dms/image/C4D0BAQG4zlCaNyBUuA/company-logo_200_200/0?e=2132524800&v=beta&t=ollogtkfyl6K-uYId0uv4ZjH73O8ozF7dtEe_IBgmBI,www.clientsolutions.ie,it
Wisetek,Privately Held,201-500,2007,Information Technology & Services,more than 1000,"Recovering Components for Reuse,Data Centre Returns Management,Global IT Remarketing,Secure & Sustainable Product Returns,Responsible R2 Recycling,Data Degauss,Data Destruction,Data Erasure",https://media.licdn.com/dms/image/C510BAQFiRS7zXWguaQ/company-logo_200_200/0?e=2132524800&v=beta&t=O2n-R8rBBgX1BuXAFqREzwF1NS6YMi99IsZ-eZoaw48,http://wisetek.net/,it
"Webfactory Ltd. Dublin, Ireland",Privately Held,51-200,1994,Internet,more than 1000,"Digital Strategy,Creative - Web Design, Display, Video, Animation, Infographics, Copywriting,User Experience (UX),Technology - Web, Mobile, App, Responsive Development,Digital Marketing - SEO, Social, Content, Analytics, PPC",https://media.licdn.com/dms/image/C4D0BAQFmeEkss3TFpg/company-logo_200_200/0?e=2132524800&v=beta&t=rEThrDsEsX0ofKqqMfFDX-00OM3p0fUQ8BD6zhSLSx4,https://www.deptagency.com,it
Espion - A BSI Professional Services Company,Privately Held,51-200,2001,Computer & Network Security,more than 1000,"Managed Services,Information Security,Forensics,Computer Security,Electronic Discovery,Payment Card Industry,PCI QSA.,eDiscovery,Compliance,Penetration Testing,Security Awareness Training,CISSP,Risk Assessment,SIEM,Cloud Assurance",https://media.licdn.com/dms/image/C560BAQHilm7aQYEFoA/company-logo_200_200/0?e=2132524800&v=beta&t=JU7SSrGYCc3VheYMM2FNdN4UDayBGHBE5UpDkbG2gvo,https://www.bsigroup.com/en-IE/our-services/Cybersecurity-Information-Resilience/,it
Softworks.com,Privately Held,51-200,1990,Computer Software,more than 1000,"Workforce Management,Time and Attendance,Flexible Working,Absence Management,HR Management,eRostering/Scheduling,Project Tracking,Biometrics,Access Control",https://media.licdn.com/dms/image/C560BAQE45Cwq4nKnlA/company-logo_200_200/0?e=2132524800&v=beta&t=socjyeM8Lzx6kFdqY4xKszn6yStmBNEWxqjShTE17Uo,www.softworks.com,it
